"anio","marca","cod_provincia","matriculaciones"
2021,"BUCHER","30",18
2021,"BUCHER","31",1
2021,"BUCHER","33",1
2021,"BUCHER","34",1
2021,"BUCHER","35",1
2021,"BUCHER","40",2
2021,"BUCHER","43",8
2021,"BUCHER","46",5
2021,"BURSTNER","01",2
2021,"BURSTNER","03",15
2021,"BURSTNER","04",1
2021,"BURSTNER","06",1
2021,"BURSTNER","07",1
2021,"BURSTNER","08",22
2021,"BURSTNER","11",3
2021,"BURSTNER","13",1
2021,"BURSTNER","14",4
2021,"BURSTNER","15",1
2021,"BURSTNER","17",4
2021,"BURSTNER","18",2
2021,"BURSTNER","20",4
2021,"BURSTNER","24",1
2021,"BURSTNER","25",1
2021,"BURSTNER","27",2
2021,"BURSTNER","28",9
2021,"BURSTNER","29",5
2021,"BURSTNER","30",1
2021,"BURSTNER","31",3
2021,"BURSTNER","33",4
2021,"BURSTNER","35",1
2021,"BURSTNER","36",3
2021,"BURSTNER","38",1
2021,"BURSTNER","39",1
2021,"BURSTNER","41",5
2021,"BURSTNER","43",2
2021,"BURSTNER","44",1
2021,"BURSTNER","45",2
2021,"BURSTNER","46",9
2021,"BURSTNER","48",4
2021,"BURSTNER","50",6
2021,"BYD","28",30
2021,"BYD","29",1
2021,"CAMARA","02",21
2021,"CAMARA","05",1
2021,"CAMARA","06",34
2021,"CAMARA","07",1
2021,"CAMARA","09",18
2021,"CAMARA","10",5
2021,"CAMARA","11",8
2021,"CAMARA","12",1
2021,"CAMARA","13",6
2021,"CAMARA","14",9
2021,"CAMARA","15",4
2021,"CAMARA","16",4
2021,"CAMARA","17",1
2021,"CAMARA","18",2
2021,"CAMARA","19",6
2021,"CAMARA","20",4
2021,"CAMARA","21",6
2021,"CAMARA","22",6
2021,"CAMARA","23",3
2021,"CAMARA","24",2
2021,"CAMARA","25",2
2021,"CAMARA","26",9
2021,"CAMARA","28",13
2021,"CAMARA","29",4
2021,"CAMARA","30",3
2021,"CAMARA","31",2
2021,"CAMARA","32",2
2021,"CAMARA","33",2
2021,"CAMARA","34",3
2021,"CAMARA","36",2
2021,"CAMARA","37",5
2021,"CAMARA","39",6
2021,"CAMARA","40",4
2021,"CAMARA","41",9
2021,"CAMARA","42",6
2021,"CAMARA","44",14
2021,"CAMARA","45",10
2021,"CAMARA","46",2
2021,"CAMARA","47",10
2021,"CAMARA","49",7
2021,"CAMARA","50",15
2021,"CAPRON","01",1
2021,"CAPRON","02",1
2021,"CAPRON","03",5
2021,"CAPRON","04",1
2021,"CAPRON","05",1
2021,"CAPRON","07",1
2021,"CAPRON","08",50
2021,"CAPRON","09",1
2021,"CAPRON","10",2
2021,"CAPRON","11",6
2021,"CAPRON","12",1
2021,"CAPRON","13",2
2021,"CAPRON","14",1
2021,"CAPRON","15",5
2021,"CAPRON","17",17
2021,"CAPRON","18",1
2021,"CAPRON","19",3
2021,"CAPRON","20",5
2021,"CAPRON","21",1
2021,"CAPRON","22",2
2021,"CAPRON","24",2
2021,"CAPRON","25",3
2021,"CAPRON","27",4
2021,"CAPRON","28",26
2021,"CAPRON","29",14
2021,"CAPRON","31",3
2021,"CAPRON","33",4
2021,"CAPRON","34",7
2021,"CAPRON","35",2
2021,"CAPRON","36",3
2021,"CAPRON","37",3
2021,"CAPRON","39",5
2021,"CAPRON","41",1
2021,"CAPRON","43",4
2021,"CAPRON","46",8
2021,"CAPRON","47",2
2021,"CAPRON","48",6
2021,"CAPRON","49",4
2021,"CAPRON","50",2
2021,"CAPRON","51",2
2021,"CAPRON","52",1
2021,"CAPRON GMBH","02",1
2021,"CAPRON GMBH","03",5
2021,"CAPRON GMBH","06",1
2021,"CAPRON GMBH","07",1
2021,"CAPRON GMBH","08",42
2021,"CAPRON GMBH","11",3
2021,"CAPRON GMBH","15",6
2021,"CAPRON GMBH","17",12
2021,"CAPRON GMBH","20",22
2021,"CAPRON GMBH","21",1
2021,"CAPRON GMBH","22",1
2021,"CAPRON GMBH","23",1
2021,"CAPRON GMBH","24",1
2021,"CAPRON GMBH","25",3
2021,"CAPRON GMBH","26",1
2021,"CAPRON GMBH","27",3
2021,"CAPRON GMBH","28",20
2021,"CAPRON GMBH","29",9
2021,"CAPRON GMBH","31",3
2021,"CAPRON GMBH","33",10
2021,"CAPRON GMBH","36",2
2021,"CAPRON GMBH","37",1
2021,"CAPRON GMBH","39",3
2021,"CAPRON GMBH","40",1
2021,"CAPRON GMBH","41",12
2021,"CAPRON GMBH","43",2
2021,"CAPRON GMBH","46",10
2021,"CAPRON GMBH","47",4
2021,"CAPRON GMBH","48",5
2021,"CAPRON GMBH","49",1
2021,"CAPRON GMBH","50",1
2021,"CARAVELAIR","01",3
2021,"CARAVELAIR","02",4
2021,"CARAVELAIR","03",19
2021,"CARAVELAIR","04",2
2021,"CARAVELAIR","06",3
2021,"CARAVELAIR","08",59
2021,"CARAVELAIR","09",2
2021,"CARAVELAIR","10",2
2021,"CARAVELAIR","11",1
2021,"CARAVELAIR","12",1
2021,"CARAVELAIR","13",1
2021,"CARAVELAIR","14",7
2021,"CARAVELAIR","15",8
2021,"CARAVELAIR","17",3
2021,"CARAVELAIR","19",1
2021,"CARAVELAIR","20",1
2021,"CARAVELAIR","21",1
2021,"CARAVELAIR","22",3
2021,"CARAVELAIR","23",3
2021,"CARAVELAIR","25",3
2021,"CARAVELAIR","26",1
2021,"CARAVELAIR","28",60
2021,"CARAVELAIR","29",2
2021,"CARAVELAIR","30",3
2021,"CARAVELAIR","34",2
2021,"CARAVELAIR","35",1
2021,"CARAVELAIR","36",8
2021,"CARAVELAIR","39",1
2021,"CARAVELAIR","40",1
2021,"CARAVELAIR","41",6
2021,"CARAVELAIR","43",3
2021,"CARAVELAIR","44",1
2021,"CARAVELAIR","45",7
2021,"CARAVELAIR","46",6
2021,"CARAVELAIR","47",7
2021,"CARAVELAIR","48",3
2021,"CARAVELAIR","50",11
2021,"CARRO","04",2
2021,"CARRO","08",4
2021,"CARRO","11",2
2021,"CARRO","12",1
2021,"CARRO","14",12
2021,"CARRO","16",1
2021,"CARRO","18",10
2021,"CARRO","21",6
2021,"CARRO","23",11
2021,"CARRO","27",1
2021,"CARRO","28",4
2021,"CARRO","29",12
2021,"CARRO","35",4
2021,"CARRO","41",15
2021,"CARRO","45",1
2021,"CARRO","49",1
2021,"CARRO","50",2
2021,"CARROCERA CASTROSUA SA","07",20
2021,"CARROCERA CASTROSUA SA","08",42
2021,"CARROCERA CASTROSUA SA","13",1
2021,"CARROCERA CASTROSUA SA","27",27
2021,"CARROCERA CASTROSUA SA","28",72
2021,"CARROCERA CASTROSUA SA","37",1
2021,"CARROCERA CASTROSUA SA","48",6
2021,"CARROCERA CASTROSUA SA","50",2
2021,"CARROCERIAS MINDA","04",2
2021,"CARROCERIAS MINDA","08",1
2021,"CARROCERIAS MINDA","11",3
2021,"CARROCERIAS MINDA","13",1
2021,"CARROCERIAS MINDA","14",24
2021,"CARROCERIAS MINDA","18",1
2021,"CARROCERIAS MINDA","27",1
2021,"CARROCERIAS MINDA","28",11
2021,"CARROCERIAS MINDA","29",34
2021,"CARROCERIAS MINDA","39",7
2021,"CARROCERIAS MINDA","41",19
2021,"CARROCERIAS SANCA SA","03",5
2021,"CARROCERIAS SANCA SA","04",1
2021,"CARROCERIAS SANCA SA","05",3
2021,"CARROCERIAS SANCA SA","08",26
2021,"CARROCERIAS SANCA SA","09",1
2021,"CARROCERIAS SANCA SA","10",1
2021,"CARROCERIAS SANCA SA","13",2
2021,"CARROCERIAS SANCA SA","14",1
2021,"CARROCERIAS SANCA SA","15",4
2021,"CARROCERIAS SANCA SA","18",1
2021,"CARROCERIAS SANCA SA","19",8
2021,"CARROCERIAS SANCA SA","25",1
2021,"CARROCERIAS SANCA SA","26",1
2021,"CARROCERIAS SANCA SA","28",134
2021,"CARROCERIAS SANCA SA","29",2
2021,"CARROCERIAS SANCA SA","33",1
2021,"CARROCERIAS SANCA SA","34",1
2021,"CARROCERIAS SANCA SA","35",3
2021,"CARROCERIAS SANCA SA","36",2
2021,"CARROCERIAS SANCA SA","38",1
2021,"CARROCERIAS SANCA SA","39",3
2021,"CARROCERIAS SANCA SA","40",2
2021,"CARROCERIAS SANCA SA","41",1
2021,"CARROCERIAS SANCA SA","45",3
2021,"CARROCERIAS SANCA SA","46",6
2021,"CARROCERIAS SANCA SA","47",6
2021,"CARROCERIAS SANCA SA","48",3
2021,"CARROCERIAS SANCA SA","49",1
2021,"CARROCERIAS SANCA SA","50",1
2021,"CARROCERIAS SEVILLA","03",2
2021,"CARROCERIAS SEVILLA","04",2
2021,"CARROCERIAS SEVILLA","08",10
2021,"CARROCERIAS SEVILLA","13",1
2021,"CARROCERIAS SEVILLA","19",1
2021,"CARROCERIAS SEVILLA","27",2
2021,"CARROCERIAS SEVILLA","28",108
2021,"CARROCERIAS SEVILLA","33",1
2021,"CARROCERIAS SEVILLA","35",1
2021,"CARROCERIAS SEVILLA","36",9
2021,"CARROCERIAS SEVILLA","40",4
2021,"CARROCERIAS SEVILLA","45",1
2021,"CARROCERIAS SEVILLA","46",37
2021,"CARROZADOS TECAI","03",1
2021,"CARROZADOS TECAI","06",1
2021,"CARROZADOS TECAI","08",6
2021,"CARROZADOS TECAI","11",1
2021,"CARROZADOS TECAI","13",3
2021,"CARROZADOS TECAI","15",1
2021,"CARROZADOS TECAI","19",2
2021,"CARROZADOS TECAI","28",52
2021,"CARROZADOS TECAI","35",2
2021,"CARROZADOS TECAI","40",1
2021,"CARROZADOS TECAI","41",1
2021,"CARROZADOS TECAI","45",4
2021,"CARROZADOS TECAI","46",2
2021,"CARROZADOS TECAI","50",1
2021,"CASE","02",1
2021,"CASE","03",3
2021,"CASE","04",9
2021,"CASE","06",5
2021,"CASE","07",3
2021,"CASE","08",14
2021,"CASE","09",3
2021,"CASE","11",4
2021,"CASE","14",6
2021,"CASE","15",2
2021,"CASE","16",1
2021,"CASE","17",7
2021,"CASE","18",11
2021,"CASE","21",6
2021,"CASE","22",1
2021,"CASE","23",8
2021,"CASE","24",1
2021,"CASE","25",17
2021,"CASE","28",10
2021,"CASE","29",4
2021,"CASE","30",4
2021,"CASE","31",1
2021,"CASE","35",4
2021,"CASE","36",3
2021,"CASE","38",1
2021,"CASE","41",8
2021,"CASE","44",1
2021,"CASE","45",8
2021,"CASE","46",9
2021,"CASE","49",2
2021,"CASE","50",8
2021,"CASE IH","01",2
2021,"CASE IH","02",1
2021,"CASE IH","03",3
2021,"CASE IH","04",7
2021,"CASE IH","05",5
2021,"CASE IH","06",30
2021,"CASE IH","07",1
2021,"CASE IH","08",15
2021,"CASE IH","09",16
2021,"CASE IH","10",7
2021,"CASE IH","11",11
2021,"CASE IH","12",13
2021,"CASE IH","13",36
2021,"CASE IH","14",29
2021,"CASE IH","15",9
2021,"CASE IH","16",17
2021,"CASE IH","17",8
2021,"CASE IH","18",19
2021,"CASE IH","19",8
2021,"CASE IH","20",1
2021,"CASE IH","21",45
2021,"CASE IH","22",19
2021,"CASE IH","23",12
2021,"CASE IH","24",11
2021,"CASE IH","25",34
2021,"CASE IH","26",11
2021,"CASE IH","27",8
2021,"CASE IH","28",5
2021,"CASE IH","29",3
2021,"CASE IH","30",8
2021,"CASE IH","31",25
2021,"CASE IH","32",2
2021,"CASE IH","33",2
2021,"CASE IH","34",10
2021,"CASE IH","36",1
2021,"CASE IH","37",9
2021,"CASE IH","40",27
2021,"CASE IH","41",41
2021,"CASE IH","42",17
2021,"CASE IH","43",16
2021,"CASE IH","44",15
2021,"CASE IH","45",12
2021,"CASE IH","46",26
2021,"CASE IH","47",23
2021,"CASE IH","48",3
2021,"CASE IH","49",9
2021,"CASE IH","50",31
2021,"CATERPILLAR","01",1
2021,"CATERPILLAR","03",1
2021,"CATERPILLAR","04",3
2021,"CATERPILLAR","05",2
2021,"CATERPILLAR","06",1
2021,"CATERPILLAR","07",19
2021,"CATERPILLAR","08",21
2021,"CATERPILLAR","09",1
2021,"CATERPILLAR","10",3
2021,"CATERPILLAR","12",1
2021,"CATERPILLAR","13",4
2021,"CATERPILLAR","14",7
2021,"CATERPILLAR","15",7
2021,"CATERPILLAR","16",2
2021,"CATERPILLAR","17",5
2021,"CATERPILLAR","18",1
2021,"CATERPILLAR","19",10
2021,"CATERPILLAR","21",5
2021,"CATERPILLAR","22",12
2021,"CATERPILLAR","23",2
2021,"CATERPILLAR","24",4
2021,"CATERPILLAR","25",4
2021,"CATERPILLAR","26",6
2021,"CATERPILLAR","27",3
2021,"CATERPILLAR","28",55
2021,"CATERPILLAR","29",2
2021,"CATERPILLAR","30",4
2021,"CATERPILLAR","31",2
2021,"CATERPILLAR","32",1
2021,"CATERPILLAR","33",1
2021,"CATERPILLAR","34",1
2021,"CATERPILLAR","35",10
2021,"CATERPILLAR","36",1
2021,"CATERPILLAR","37",1
2021,"CATERPILLAR","38",9
2021,"CATERPILLAR","39",1
2021,"CATERPILLAR","40",4
2021,"CATERPILLAR","41",5
2021,"CATERPILLAR","42",1
2021,"CATERPILLAR","43",6
2021,"CATERPILLAR","44",6
2021,"CATERPILLAR","45",8
2021,"CATERPILLAR","46",4
2021,"CATERPILLAR","47",3
2021,"CATERPILLAR","50",8
2021,"CAYVOL","02",6
2021,"CAYVOL","03",1
2021,"CAYVOL","07",2
2021,"CAYVOL","08",126
2021,"CAYVOL","09",2
2021,"CAYVOL","13",1
2021,"CAYVOL","15",2
2021,"CAYVOL","17",1
2021,"CAYVOL","19",1
2021,"CAYVOL","20",1
2021,"CAYVOL","23",3
2021,"CAYVOL","25",1
2021,"CAYVOL","28",89
2021,"CAYVOL","30",27
2021,"CAYVOL","33",2
2021,"CAYVOL","36",3
2021,"CAYVOL","40",11
2021,"CAYVOL","41",1
2021,"CAYVOL","43",3
2021,"CAYVOL","45",1
2021,"CAYVOL","46",6
2021,"CAYVOL","48",1
2021,"CECOTEC","03",1
2021,"CECOTEC","06",1
2021,"CECOTEC","08",3
2021,"CECOTEC","10",2
2021,"CECOTEC","11",4
2021,"CECOTEC","13",1
2021,"CECOTEC","14",2
2021,"CECOTEC","18",1
2021,"CECOTEC","26",1
2021,"CECOTEC","28",6
2021,"CECOTEC","29",3
2021,"CECOTEC","30",2
2021,"CECOTEC","41",2
2021,"CECOTEC","43",3
2021,"CECOTEC","46",3
2021,"CECOTEC","48",1
2021,"CF MOTO","01",4
2021,"CF MOTO","02",13
2021,"CF MOTO","03",11
2021,"CF MOTO","04",6
2021,"CF MOTO","05",14
2021,"CF MOTO","06",19
2021,"CF MOTO","07",6
2021,"CF MOTO","08",53
2021,"CF MOTO","09",8
2021,"CF MOTO","10",11
2021,"CF MOTO","11",14
2021,"CF MOTO","12",3
2021,"CF MOTO","13",26
2021,"CF MOTO","14",39
2021,"CF MOTO","15",11
2021,"CF MOTO","16",3
2021,"CF MOTO","17",14
2021,"CF MOTO","18",18
2021,"CF MOTO","19",4
2021,"CF MOTO","20",6
2021,"CF MOTO","21",14
2021,"CF MOTO","22",5
2021,"CF MOTO","23",38
2021,"CF MOTO","24",9
2021,"CF MOTO","25",25
2021,"CF MOTO","26",8
2021,"CF MOTO","27",3
2021,"CF MOTO","28",60
2021,"CF MOTO","29",28
2021,"CF MOTO","30",7
2021,"CF MOTO","31",11
2021,"CF MOTO","32",2
2021,"CF MOTO","33",6
2021,"CF MOTO","34",6
2021,"CF MOTO","35",3
2021,"CF MOTO","36",2
2021,"CF MOTO","37",5
2021,"CF MOTO","39",17
2021,"CF MOTO","40",1
2021,"CF MOTO","41",39
2021,"CF MOTO","42",1
2021,"CF MOTO","43",20
2021,"CF MOTO","44",6
2021,"CF MOTO","45",54
2021,"CF MOTO","46",17
2021,"CF MOTO","47",7
2021,"CF MOTO","48",7
2021,"CF MOTO","49",5
2021,"CF MOTO","50",13
2021,"CFMOTO","01",1
2021,"CFMOTO","02",3
2021,"CFMOTO","03",8
2021,"CFMOTO","04",2
2021,"CFMOTO","05",7
2021,"CFMOTO","06",13
2021,"CFMOTO","07",2
2021,"CFMOTO","08",31
2021,"CFMOTO","09",5
2021,"CFMOTO","10",3
2021,"CFMOTO","11",21
2021,"CFMOTO","12",4
2021,"CFMOTO","13",15
2021,"CFMOTO","14",23
2021,"CFMOTO","15",4
2021,"CFMOTO","16",1
2021,"CFMOTO","17",7
2021,"CFMOTO","18",14
2021,"CFMOTO","19",1
2021,"CFMOTO","20",5
2021,"CFMOTO","21",11
2021,"CFMOTO","22",8
2021,"CFMOTO","23",31
2021,"CFMOTO","24",3
2021,"CFMOTO","25",15
2021,"CFMOTO","26",4
2021,"CFMOTO","27",7
2021,"CFMOTO","28",44
2021,"CFMOTO","29",15
2021,"CFMOTO","30",3
2021,"CFMOTO","31",4
2021,"CFMOTO","32",2
2021,"CFMOTO","33",6
2021,"CFMOTO","35",1
2021,"CFMOTO","36",7
2021,"CFMOTO","37",4
2021,"CFMOTO","38",2
2021,"CFMOTO","39",4
2021,"CFMOTO","40",1
2021,"CFMOTO","41",34
2021,"CFMOTO","42",2
2021,"CFMOTO","43",18
2021,"CFMOTO","44",2
2021,"CFMOTO","45",37
2021,"CFMOTO","46",16
2021,"CFMOTO","47",1
2021,"CFMOTO","48",3
2021,"CFMOTO","49",3
2021,"CFMOTO","50",8
2021,"CFMOTO","52",1
2021,"CHALLENGER","01",8
2021,"CHALLENGER","03",10
2021,"CHALLENGER","04",4
2021,"CHALLENGER","06",2
2021,"CHALLENGER","07",4
2021,"CHALLENGER","08",80
2021,"CHALLENGER","09",3
2021,"CHALLENGER","10",1
2021,"CHALLENGER","11",7
2021,"CHALLENGER","12",1
2021,"CHALLENGER","14",4
2021,"CHALLENGER","15",10
2021,"CHALLENGER","16",1
2021,"CHALLENGER","17",4
2021,"CHALLENGER","18",2
2021,"CHALLENGER","19",2
2021,"CHALLENGER","20",8
2021,"CHALLENGER","21",1
2021,"CHALLENGER","22",1
2021,"CHALLENGER","23",3
2021,"CHALLENGER","24",3
2021,"CHALLENGER","25",5
2021,"CHALLENGER","26",3
2021,"CHALLENGER","28",31
2021,"CHALLENGER","29",6
2021,"CHALLENGER","30",3
2021,"CHALLENGER","31",4
2021,"CHALLENGER","32",1
2021,"CHALLENGER","33",8
2021,"CHALLENGER","34",14
2021,"CHALLENGER","36",9
2021,"CHALLENGER","37",2
2021,"CHALLENGER","38",2
2021,"CHALLENGER","40",1
2021,"CHALLENGER","41",10
2021,"CHALLENGER","43",3
2021,"CHALLENGER","44",1
2021,"CHALLENGER","45",3
2021,"CHALLENGER","46",19
2021,"CHALLENGER","47",2
2021,"CHALLENGER","48",9
2021,"CHALLENGER","50",3
2021,"CHALLENGER","51",2
2021,"CHALLENGER","52",2
2021,"CHEREAU","02",3
2021,"CHEREAU","03",5
2021,"CHEREAU","04",53
2021,"CHEREAU","05",1
2021,"CHEREAU","08",39
2021,"CHEREAU","12",1
2021,"CHEREAU","13",1
2021,"CHEREAU","14",6
2021,"CHEREAU","15",5
2021,"CHEREAU","17",3
2021,"CHEREAU","18",48
2021,"CHEREAU","19",8
2021,"CHEREAU","20",5
2021,"CHEREAU","21",7
2021,"CHEREAU","23",1
2021,"CHEREAU","24",3
2021,"CHEREAU","25",5
2021,"CHEREAU","26",5
2021,"CHEREAU","27",2
2021,"CHEREAU","28",5
2021,"CHEREAU","29",11
2021,"CHEREAU","30",8
2021,"CHEREAU","31",1
2021,"CHEREAU","32",1
2021,"CHEREAU","33",1
2021,"CHEREAU","34",1
2021,"CHEREAU","36",6
2021,"CHEREAU","37",1
2021,"CHEREAU","39",1
2021,"CHEREAU","40",1
2021,"CHEREAU","41",6
2021,"CHEREAU","43",2
2021,"CHEREAU","45",2
2021,"CHEREAU","46",20
2021,"CHEREAU","47",3
2021,"CHEREAU","48",17
2021,"CHEREAU","49",3
2021,"CHEREAU","50",1
2021,"CHEVROLET","01",5
2021,"CHEVROLET","02",2
2021,"CHEVROLET","03",28
2021,"CHEVROLET","04",8
2021,"CHEVROLET","06",2
2021,"CHEVROLET","07",8
2021,"CHEVROLET","08",34
2021,"CHEVROLET","09",5
2021,"CHEVROLET","10",1
2021,"CHEVROLET","11",26
2021,"CHEVROLET","12",1
2021,"CHEVROLET","13",2
2021,"CHEVROLET","14",3
2021,"CHEVROLET","15",2
2021,"CHEVROLET","17",3
2021,"CHEVROLET","18",4
2021,"CHEVROLET","19",1
2021,"CHEVROLET","20",1
2021,"CHEVROLET","21",4
2021,"CHEVROLET","23",2
2021,"CHEVROLET","24",2
2021,"CHEVROLET","25",2
2021,"CHEVROLET","26",5
2021,"CHEVROLET","27",1
2021,"CHEVROLET","28",70
2021,"CHEVROLET","29",21
2021,"CHEVROLET","30",9
2021,"CHEVROLET","31",1
2021,"CHEVROLET","33",5
2021,"CHEVROLET","35",1
2021,"CHEVROLET","36",3
2021,"CHEVROLET","37",4
2021,"CHEVROLET","38",2
2021,"CHEVROLET","39",3
2021,"CHEVROLET","41",8
2021,"CHEVROLET","42",1
2021,"CHEVROLET","43",6
2021,"CHEVROLET","44",1
2021,"CHEVROLET","45",4
2021,"CHEVROLET","46",13
2021,"CHEVROLET","47",1
2021,"CHEVROLET","48",2
2021,"CHEVROLET","50",2
2021,"CHRYSLER","02",1
2021,"CHRYSLER","03",26
2021,"CHRYSLER","04",5
2021,"CHRYSLER","07",7
2021,"CHRYSLER","08",7
2021,"CHRYSLER","11",9
2021,"CHRYSLER","12",6
2021,"CHRYSLER","13",1
2021,"CHRYSLER","14",3
2021,"CHRYSLER","17",4
2021,"CHRYSLER","18",4
2021,"CHRYSLER","19",1
2021,"CHRYSLER","20",1
2021,"CHRYSLER","21",1
2021,"CHRYSLER","23",2
2021,"CHRYSLER","24",1
2021,"CHRYSLER","28",19
2021,"CHRYSLER","29",20
2021,"CHRYSLER","30",7
2021,"CHRYSLER","32",1
2021,"CHRYSLER","33",5
2021,"CHRYSLER","35",1
2021,"CHRYSLER","36",1
2021,"CHRYSLER","37",1
2021,"CHRYSLER","38",1
2021,"CHRYSLER","41",2
2021,"CHRYSLER","43",3
2021,"CHRYSLER","45",3
2021,"CHRYSLER","46",5
2021,"CHRYSLER","47",1
2021,"CHRYSLER","48",2
2021,"CITROEN","01",544
2021,"CITROEN","02",300
2021,"CITROEN","03",2327
2021,"CITROEN","04",708
2021,"CITROEN","05",94
2021,"CITROEN","06",459
2021,"CITROEN","07",795
2021,"CITROEN","08",6039
2021,"CITROEN","09",314
2021,"CITROEN","10",354
2021,"CITROEN","11",1047
2021,"CITROEN","12",194
2021,"CITROEN","13",351
2021,"CITROEN","14",655
2021,"CITROEN","15",443
2021,"CITROEN","16",231
2021,"CITROEN","17",1197
2021,"CITROEN","18",773
2021,"CITROEN","19",242
2021,"CITROEN","20",952
2021,"CITROEN","21",280
2021,"CITROEN","22",228
2021,"CITROEN","23",359
2021,"CITROEN","24",353
2021,"CITROEN","25",340
2021,"CITROEN","26",309
2021,"CITROEN","27",237
2021,"CITROEN","28",29872
2021,"CITROEN","29",1659
2021,"CITROEN","30",879
2021,"CITROEN","31",471
2021,"CITROEN","32",106
2021,"CITROEN","33",529
2021,"CITROEN","34",92
2021,"CITROEN","35",1021
2021,"CITROEN","36",615
2021,"CITROEN","37",297
2021,"CITROEN","38",331
2021,"CITROEN","39",515
2021,"CITROEN","40",95
2021,"CITROEN","41",1450
2021,"CITROEN","42",58
2021,"CITROEN","43",1257
2021,"CITROEN","44",135
2021,"CITROEN","45",2620
2021,"CITROEN","46",1754
2021,"CITROEN","47",477
2021,"CITROEN","48",1029
2021,"CITROEN","49",106
2021,"CITROEN","50",712
2021,"CITROEN","51",65
2021,"CITROEN","52",16
2021,"CLAAS","01",3
2021,"CLAAS","02",18
2021,"CLAAS","03",2
2021,"CLAAS","04",1
2021,"CLAAS","05",10
2021,"CLAAS","06",14
2021,"CLAAS","07",1
2021,"CLAAS","08",12
2021,"CLAAS","09",8
2021,"CLAAS","10",10
2021,"CLAAS","11",20
2021,"CLAAS","13",26
2021,"CLAAS","14",13
2021,"CLAAS","15",13
2021,"CLAAS","16",20
2021,"CLAAS","17",3
2021,"CLAAS","18",11
2021,"CLAAS","19",5
2021,"CLAAS","20",5
2021,"CLAAS","21",17
2021,"CLAAS","22",25
2021,"CLAAS","23",9
2021,"CLAAS","24",15
2021,"CLAAS","25",16
2021,"CLAAS","27",15
2021,"CLAAS","28",9
2021,"CLAAS","29",6
2021,"CLAAS","30",2
2021,"CLAAS","31",10
2021,"CLAAS","32",4
2021,"CLAAS","33",3
2021,"CLAAS","34",16
2021,"CLAAS","36",2
2021,"CLAAS","37",6
2021,"CLAAS","40",17
2021,"CLAAS","41",28
2021,"CLAAS","42",9
2021,"CLAAS","43",3
2021,"CLAAS","44",14
2021,"CLAAS","45",14
2021,"CLAAS","46",3
2021,"CLAAS","47",17
2021,"CLAAS","48",1
2021,"CLAAS","49",16
2021,"CLAAS","50",23
2021,"COINPOL","01",2
2021,"COINPOL","03",3
2021,"COINPOL","07",2
2021,"COINPOL","08",5
2021,"COINPOL","10",4
2021,"COINPOL","13",1
2021,"COINPOL","17",3
2021,"COINPOL","18",1
2021,"COINPOL","19",2
2021,"COINPOL","22",1
2021,"COINPOL","25",2
2021,"COINPOL","27",1
2021,"COINPOL","28",79
2021,"COINPOL","30",2
2021,"COINPOL","35",3
2021,"COINPOL","36",2
2021,"COINPOL","37",1
2021,"COINPOL","45",2
2021,"COINPOL","46",1
2021,"COINPOL","48",1
2021,"CUPRA","01",44
2021,"CUPRA","02",32
2021,"CUPRA","03",168
2021,"CUPRA","04",71
2021,"CUPRA","05",8
2021,"CUPRA","06",61
2021,"CUPRA","07",78
2021,"CUPRA","08",2728
2021,"CUPRA","09",53
2021,"CUPRA","10",23
2021,"CUPRA","11",146
2021,"CUPRA","12",50
2021,"CUPRA","13",62
2021,"CUPRA","14",63
2021,"CUPRA","15",82
2021,"CUPRA","16",14
2021,"CUPRA","17",134
2021,"CUPRA","18",116
2021,"CUPRA","19",44
2021,"CUPRA","20",131
2021,"CUPRA","21",60
2021,"CUPRA","22",48
2021,"CUPRA","23",53
2021,"CUPRA","24",40
2021,"CUPRA","25",77
2021,"CUPRA","26",37
2021,"CUPRA","27",43
2021,"CUPRA","28",4006
2021,"CUPRA","29",259
2021,"CUPRA","30",93
2021,"CUPRA","31",58
2021,"CUPRA","32",55
2021,"CUPRA","33",30
2021,"CUPRA","34",23
2021,"CUPRA","35",66
2021,"CUPRA","36",65
2021,"CUPRA","37",43
2021,"CUPRA","38",20
2021,"CUPRA","39",46
2021,"CUPRA","40",16
2021,"CUPRA","41",133
2021,"CUPRA","42",18
2021,"CUPRA","43",139
2021,"CUPRA","44",28
2021,"CUPRA","45",78
2021,"CUPRA","46",272
2021,"CUPRA","47",40
2021,"CUPRA","48",130
2021,"CUPRA","49",13
2021,"CUPRA","50",147
2021,"CUPRA","51",4
2021,"CUPRA","52",2
2021,"DACIA","01",194
2021,"DACIA","02",305
2021,"DACIA","03",1188
2021,"DACIA","04",509
2021,"DACIA","05",124
2021,"DACIA","06",475
2021,"DACIA","07",652
2021,"DACIA","08",4264
2021,"DACIA","09",216
2021,"DACIA","10",343
2021,"DACIA","11",1112
2021,"DACIA","12",259
2021,"DACIA","13",346
2021,"DACIA","14",573
2021,"DACIA","15",412
2021,"DACIA","16",103
2021,"DACIA","17",614
2021,"DACIA","18",605
2021,"DACIA","19",158
2021,"DACIA","20",503
2021,"DACIA","21",434
2021,"DACIA","22",223
2021,"DACIA","23",340
2021,"DACIA","24",166
2021,"DACIA","25",399
2021,"DACIA","26",183
2021,"DACIA","27",242
2021,"DACIA","28",10351
2021,"DACIA","29",1032
2021,"DACIA","30",730
2021,"DACIA","31",367
2021,"DACIA","32",87
2021,"DACIA","33",546
2021,"DACIA","34",128
